銘柄コード,銘柄名,株価,取得時間(JST)
9983,ファーストリテイリング,55600.0,2025-12-09 14:19:41
8035,東京エレクトロン,33410.0,2025-12-09 14:19:41
6857,アドバンテスト,20270.0,2025-12-09 14:19:42
6920,レーザーテック,32670.0,2025-12-09 14:19:42
9984,ソフトバンクグループ,18535.0,2025-12-09 14:19:43
6861,キーエンス,54060.0,2025-12-09 14:19:43
7735,SCREENホールディングス,13785.0,2025-12-09 14:19:44
6367,ダイキン工業,19375.0,2025-12-09 14:19:44
7974,任天堂,11930.0,2025-12-09 14:19:45
6954,ファナック,6056.0,2025-12-09 14:19:45
6501,日立製作所,4903.0,2025-12-09 14:19:46
6723,ルネサスエレクトロニクス,2136.5,2025-12-09 14:19:46
7751,キヤノン,4640.0,2025-12-09 14:19:47
6976,太陽誘電,3841.0,2025-12-09 14:19:48
7203,トヨタ自動車,3065.0,2025-12-09 14:19:48
8031,三井物産,4289.0,2025-12-09 14:19:48
8058,三菱商事,3823.0,2025-12-09 14:19:49
8306,三菱UFJフィナンシャル・グループ,2485.5,2025-12-09 14:19:49
8316,三井住友フィナンシャルグループ,4879.0,2025-12-09 14:19:50
8411,みずほフィナンシャルグループ,5649.0,2025-12-09 14:19:50
8591,オリックス,4329.0,2025-12-09 14:19:51
9101,日本郵船,4839.0,2025-12-09 14:19:51
9104,商船三井,4455.0,2025-12-09 14:19:52
9107,川崎汽船,2096.5,2025-12-09 14:19:52
4063,信越化学工業,4787.0,2025-12-09 14:19:53
4502,武田薬品工業,4480.0,2025-12-09 14:19:53
6762,TDK,2398.0,2025-12-09 14:19:54
2914,日本たばこ産業,5797.0,2025-12-09 14:19:54
7201,日産自動車,381.0,2025-12-09 14:19:54
7267,ホンダ,1519.5,2025-12-09 14:19:55
8105,Bitcoin Japan,275.0,2025-12-09 14:19:55
5016,JX金属,1725.0,2025-12-09 14:19:56
3656,KLab,327.0,2025-12-09 14:19:56
4565,そーせいグループ,861.0,2025-12-09 14:19:56
4582,シンバイオ製薬,100.0,2025-12-09 14:19:57
4592,サンバイオ,1747.0,2025-12-09 14:19:57
4477,BASE,317.0,2025-12-09 14:19:58
4599,ステムリム,257.0,2025-12-09 14:19:58
4167,ココペリ,307.0,2025-12-09 14:19:58
4385,メルカリ,2891.0,2025-12-09 14:19:59
4478,フリー,3120.0,2025-12-09 14:19:59
3903,gumi,371.0,2025-12-09 14:20:00
3911,Aiming,222.0,2025-12-09 14:20:00
3697,SHIFT,936.0999755859375,2025-12-09 14:20:00
3624,アクセルマーク,93.0,2025-12-09 14:20:01
7779,サイバーダイン,192.0,2025-12-09 14:20:01
3853,アステリア,1005.0,2025-12-09 14:20:02
3936,グローバルウェイ,129.0,2025-12-09 14:20:02
7359,東京通信,299.0,2025-12-09 14:20:02
4880,セルソース,481.0,2025-12-09 14:20:03
7138,TORICO,140.0,2025-12-09 14:20:03
5250,プライム・ストラテジー,1491.0,2025-12-09 14:20:04
7711,助川電気工業,6980.0,2025-12-09 14:20:04
4424,Amazia,365.0,2025-12-09 14:20:05
6731,ピクセラ,39.0,2025-12-09 14:20:05
7806,MTG,4870.0,2025-12-09 14:20:05
4234,サンエー化研,865.0,2025-12-09 14:20:06
4570,免疫生物研究所,1743.0,2025-12-09 14:20:06
4720,城南進学研究社,273.0,2025-12-09 14:20:07
4446,リンクユーグループ,1070.0,2025-12-09 14:20:07
