銘柄コード,銘柄名,株価,取得時間(JST)
9983,ファーストリテイリング,57310.0,2025-12-04 14:14:25
8035,東京エレクトロン,33420.0,2025-12-04 14:14:26
6857,アドバンテスト,20475.0,2025-12-04 14:14:26
6920,レーザーテック,32180.0,2025-12-04 14:14:27
9984,ソフトバンクグループ,17970.0,2025-12-04 14:14:27
6861,キーエンス,55860.0,2025-12-04 14:14:27
7735,SCREENホールディングス,13930.0,2025-12-04 14:14:28
6367,ダイキン工業,20130.0,2025-12-04 14:14:29
7974,任天堂,12885.0,2025-12-04 14:14:29
6954,ファナック,5941.0,2025-12-04 14:14:30
6501,日立製作所,4991.0,2025-12-04 14:14:30
6723,ルネサスエレクトロニクス,2115.5,2025-12-04 14:14:31
7751,キヤノン,4625.0,2025-12-04 14:14:31
6976,太陽誘電,3855.0,2025-12-04 14:14:31
7203,トヨタ自動車,3096.0,2025-12-04 14:14:32
8031,三井物産,4278.0,2025-12-04 14:14:32
8058,三菱商事,3851.0,2025-12-04 14:14:33
8306,三菱UFJフィナンシャル・グループ,2507.5,2025-12-04 14:14:33
8316,三井住友フィナンシャルグループ,4894.0,2025-12-04 14:14:34
8411,みずほフィナンシャルグループ,5648.0,2025-12-04 14:14:34
8591,オリックス,4332.0,2025-12-04 14:14:35
9101,日本郵船,4900.0,2025-12-04 14:14:35
9104,商船三井,4428.0,2025-12-04 14:14:36
9107,川崎汽船,2084.0,2025-12-04 14:14:36
4063,信越化学工業,4836.0,2025-12-04 14:14:37
4502,武田薬品工業,4463.0,2025-12-04 14:14:37
6762,TDK,2468.5,2025-12-04 14:14:38
2914,日本たばこ産業,5768.0,2025-12-04 14:14:39
7201,日産自動車,373.79998779296875,2025-12-04 14:14:39
7267,ホンダ,1547.5,2025-12-04 14:14:40
8105,Bitcoin Japan,309.0,2025-12-04 14:14:40
5016,JX金属,1693.0,2025-12-04 14:14:41
3656,KLab,251.0,2025-12-04 14:14:42
4565,そーせいグループ,821.0,2025-12-04 14:14:42
4582,シンバイオ製薬,100.0,2025-12-04 14:14:43
4592,サンバイオ,1666.0,2025-12-04 14:14:43
4477,BASE,320.0,2025-12-04 14:14:44
4599,ステムリム,255.0,2025-12-04 14:14:44
4167,ココペリ,307.0,2025-12-04 14:14:44
4385,メルカリ,2872.5,2025-12-04 14:14:45
4478,フリー,2995.0,2025-12-04 14:14:46
3903,gumi,376.0,2025-12-04 14:14:46
3911,Aiming,224.0,2025-12-04 14:14:46
3697,SHIFT,967.4000244140625,2025-12-04 14:14:47
3624,アクセルマーク,90.0,2025-12-04 14:14:47
7779,サイバーダイン,193.0,2025-12-04 14:14:48
3853,アステリア,1082.0,2025-12-04 14:14:48
3936,グローバルウェイ,134.0,2025-12-04 14:14:49
7359,東京通信,305.0,2025-12-04 14:14:49
4880,セルソース,481.0,2025-12-04 14:14:50
7138,TORICO,148.0,2025-12-04 14:14:50
5250,プライム・ストラテジー,1510.0,2025-12-04 14:14:50
7711,助川電気工業,6920.0,2025-12-04 14:14:51
4424,Amazia,343.0,2025-12-04 14:14:51
6731,ピクセラ,40.0,2025-12-04 14:14:52
7806,MTG,4650.0,2025-12-04 14:14:52
4234,サンエー化研,886.0,2025-12-04 14:14:53
4570,免疫生物研究所,1750.0,2025-12-04 14:14:53
4720,城南進学研究社,276.0,2025-12-04 14:14:54
4446,リンクユーグループ,1174.0,2025-12-04 14:14:54
