銘柄コード,銘柄名,株価,取得時間(JST)
9983,ファーストリテイリング,55710.0,2025-12-09 15:31:39
8035,東京エレクトロン,33580.0,2025-12-09 15:31:39
6857,アドバンテスト,20305.0,2025-12-09 15:31:40
6920,レーザーテック,32930.0,2025-12-09 15:31:41
9984,ソフトバンクグループ,18760.0,2025-12-09 15:31:41
6861,キーエンス,54180.0,2025-12-09 15:31:42
7735,SCREENホールディングス,13825.0,2025-12-09 15:31:42
6367,ダイキン工業,19480.0,2025-12-09 15:31:43
7974,任天堂,11890.0,2025-12-09 15:31:44
6954,ファナック,6140.0,2025-12-09 15:31:44
6501,日立製作所,4905.0,2025-12-09 15:31:45
6723,ルネサスエレクトロニクス,2145.0,2025-12-09 15:31:45
7751,キヤノン,4637.0,2025-12-09 15:31:46
6976,太陽誘電,3839.0,2025-12-09 15:31:47
7203,トヨタ自動車,3062.0,2025-12-09 15:31:47
8031,三井物産,4298.0,2025-12-09 15:31:48
8058,三菱商事,3826.0,2025-12-09 15:31:49
8306,三菱UFJフィナンシャル・グループ,2486.5,2025-12-09 15:31:49
8316,三井住友フィナンシャルグループ,4868.0,2025-12-09 15:31:50
8411,みずほフィナンシャルグループ,5651.0,2025-12-09 15:31:51
8591,オリックス,4321.0,2025-12-09 15:31:51
9101,日本郵船,4846.0,2025-12-09 15:31:52
9104,商船三井,4457.0,2025-12-09 15:31:53
9107,川崎汽船,2104.0,2025-12-09 15:31:53
4063,信越化学工業,4800.0,2025-12-09 15:31:54
4502,武田薬品工業,4490.0,2025-12-09 15:31:54
6762,TDK,2397.5,2025-12-09 15:31:55
2914,日本たばこ産業,5792.0,2025-12-09 15:31:56
7201,日産自動車,392.3999938964844,2025-12-09 15:31:56
7267,ホンダ,1521.5,2025-12-09 15:31:57
8105,Bitcoin Japan,279.0,2025-12-09 15:31:57
5016,JX金属,1726.0,2025-12-09 15:31:58
3656,KLab,337.0,2025-12-09 15:31:58
4565,そーせいグループ,862.0,2025-12-09 15:31:59
4582,シンバイオ製薬,100.0,2025-12-09 15:31:59
4592,サンバイオ,1743.0,2025-12-09 15:32:00
4477,BASE,316.0,2025-12-09 15:32:00
4599,ステムリム,256.0,2025-12-09 15:32:01
4167,ココペリ,307.0,2025-12-09 15:32:02
4385,メルカリ,2911.0,2025-12-09 15:32:02
4478,フリー,3120.0,2025-12-09 15:32:03
3903,gumi,371.0,2025-12-09 15:32:03
3911,Aiming,223.0,2025-12-09 15:32:04
3697,SHIFT,938.9000244140625,2025-12-09 15:32:05
3624,アクセルマーク,94.0,2025-12-09 15:32:05
7779,サイバーダイン,191.0,2025-12-09 15:32:06
3853,アステリア,1010.0,2025-12-09 15:32:06
3936,グローバルウェイ,130.0,2025-12-09 15:32:07
7359,東京通信,299.0,2025-12-09 15:32:08
4880,セルソース,482.0,2025-12-09 15:32:08
7138,TORICO,141.0,2025-12-09 15:32:09
5250,プライム・ストラテジー,1493.0,2025-12-09 15:32:09
7711,助川電気工業,7040.0,2025-12-09 15:32:10
4424,Amazia,357.0,2025-12-09 15:32:11
6731,ピクセラ,38.0,2025-12-09 15:32:11
7806,MTG,4905.0,2025-12-09 15:32:12
4234,サンエー化研,873.0,2025-12-09 15:32:12
4570,免疫生物研究所,1780.0,2025-12-09 15:32:13
4720,城南進学研究社,272.0,2025-12-09 15:32:14
4446,リンクユーグループ,1053.0,2025-12-09 15:32:14
