銘柄コード,銘柄名,株価,取得時間(JST)
9983,ファーストリテイリング,56580.0,2025-12-03 10:41:17
8035,東京エレクトロン,32550.0,2025-12-03 10:41:18
6857,アドバンテスト,20740.0,2025-12-03 10:41:18
6920,レーザーテック,29805.0,2025-12-03 10:41:19
9984,ソフトバンクグループ,16185.0,2025-12-03 10:41:19
6861,キーエンス,52330.0,2025-12-03 10:41:20
7735,SCREENホールディングス,13890.0,2025-12-03 10:41:20
6367,ダイキン工業,19760.0,2025-12-03 10:41:20
7974,任天堂,12700.0,2025-12-03 10:41:21
6954,ファナック,5310.0,2025-12-03 10:41:21
6501,日立製作所,4867.0,2025-12-03 10:41:22
6723,ルネサスエレクトロニクス,1934.5,2025-12-03 10:41:22
7751,キヤノン,4589.0,2025-12-03 10:41:23
6976,太陽誘電,3686.0,2025-12-03 10:41:23
7203,トヨタ自動車,3005.0,2025-12-03 10:41:23
8031,三井物産,4111.0,2025-12-03 10:41:24
8058,三菱商事,3676.0,2025-12-03 10:41:24
8306,三菱UFJフィナンシャル・グループ,2474.5,2025-12-03 10:41:25
8316,三井住友フィナンシャルグループ,4813.0,2025-12-03 10:41:25
8411,みずほフィナンシャルグループ,5572.0,2025-12-03 10:41:26
8591,オリックス,4225.0,2025-12-03 10:41:26
9101,日本郵船,4857.0,2025-12-03 10:41:27
9104,商船三井,4386.0,2025-12-03 10:41:27
9107,川崎汽船,2050.0,2025-12-03 10:41:27
4063,信越化学工業,4664.0,2025-12-03 10:41:28
4502,武田薬品工業,4441.0,2025-12-03 10:41:28
6762,TDK,2479.5,2025-12-03 10:41:29
2914,日本たばこ産業,5819.0,2025-12-03 10:41:29
7201,日産自動車,366.20001220703125,2025-12-03 10:41:30
7267,ホンダ,1508.0,2025-12-03 10:41:30
8105,Bitcoin Japan,332.0,2025-12-03 10:41:31
5016,JX金属,1668.0,2025-12-03 10:41:31
3656,KLab,248.0,2025-12-03 10:41:31
4565,そーせいグループ,810.0,2025-12-03 10:41:32
4582,シンバイオ製薬,101.0,2025-12-03 10:41:32
4592,サンバイオ,1659.0,2025-12-03 10:41:33
4477,BASE,313.0,2025-12-03 10:41:33
4599,ステムリム,255.0,2025-12-03 10:41:33
4167,ココペリ,312.0,2025-12-03 10:41:34
4385,メルカリ,2769.0,2025-12-03 10:41:34
4478,フリー,2998.0,2025-12-03 10:41:35
3903,gumi,384.0,2025-12-03 10:41:35
3911,Aiming,226.0,2025-12-03 10:41:35
3697,SHIFT,938.5999755859375,2025-12-03 10:41:36
3624,アクセルマーク,88.0,2025-12-03 10:41:36
7779,サイバーダイン,178.0,2025-12-03 10:41:37
3853,アステリア,1088.0,2025-12-03 10:41:37
3936,グローバルウェイ,132.0,2025-12-03 10:41:37
7359,東京通信,307.0,2025-12-03 10:41:38
4880,セルソース,482.0,2025-12-03 10:41:38
7138,TORICO,153.0,2025-12-03 10:41:39
5250,プライム・ストラテジー,1508.0,2025-12-03 10:41:39
7711,助川電気工業,6850.0,2025-12-03 10:41:39
4424,Amazia,325.0,2025-12-03 10:41:40
6731,ピクセラ,39.0,2025-12-03 10:41:40
7806,MTG,4400.0,2025-12-03 10:41:41
4234,サンエー化研,929.0,2025-12-03 10:41:41
4720,城南進学研究社,274.0,2025-12-03 10:41:42
4446,リンクユーグループ,1069.0,2025-12-03 10:41:42
