銘柄コード,銘柄名,株価,取得時間(JST)
9983,ファーストリテイリング,57160.0,2025-12-04 11:59:14
8035,東京エレクトロン,33180.0,2025-12-04 11:59:15
6857,アドバンテスト,20520.0,2025-12-04 11:59:15
6920,レーザーテック,31660.0,2025-12-04 11:59:16
9984,ソフトバンクグループ,17855.0,2025-12-04 11:59:16
6861,キーエンス,55130.0,2025-12-04 11:59:16
7735,SCREENホールディングス,13960.0,2025-12-04 11:59:17
6367,ダイキン工業,20175.0,2025-12-04 11:59:17
7974,任天堂,12835.0,2025-12-04 11:59:18
6954,ファナック,5763.0,2025-12-04 11:59:18
6501,日立製作所,4979.0,2025-12-04 11:59:19
6723,ルネサスエレクトロニクス,2071.5,2025-12-04 11:59:19
7751,キヤノン,4622.0,2025-12-04 11:59:20
6976,太陽誘電,3766.0,2025-12-04 11:59:20
7203,トヨタ自動車,3061.0,2025-12-04 11:59:21
8031,三井物産,4257.0,2025-12-04 11:59:21
8058,三菱商事,3788.0,2025-12-04 11:59:21
8306,三菱UFJフィナンシャル・グループ,2503.5,2025-12-04 11:59:22
8316,三井住友フィナンシャルグループ,4887.0,2025-12-04 11:59:22
8411,みずほフィナンシャルグループ,5645.0,2025-12-04 11:59:23
8591,オリックス,4318.0,2025-12-04 11:59:23
9101,日本郵船,4888.0,2025-12-04 11:59:24
9104,商船三井,4424.0,2025-12-04 11:59:24
9107,川崎汽船,2078.0,2025-12-04 11:59:25
4063,信越化学工業,4824.0,2025-12-04 11:59:25
4502,武田薬品工業,4464.0,2025-12-04 11:59:25
6762,TDK,2449.5,2025-12-04 11:59:26
2914,日本たばこ産業,5785.0,2025-12-04 11:59:26
7201,日産自動車,369.70001220703125,2025-12-04 11:59:27
7267,ホンダ,1538.0,2025-12-04 11:59:28
8105,Bitcoin Japan,307.0,2025-12-04 11:59:28
5016,JX金属,1692.0,2025-12-04 11:59:28
3656,KLab,241.0,2025-12-04 11:59:29
4565,そーせいグループ,820.0,2025-12-04 11:59:29
4582,シンバイオ製薬,100.0,2025-12-04 11:59:30
4592,サンバイオ,1728.0,2025-12-04 11:59:30
4477,BASE,322.0,2025-12-04 11:59:30
4599,ステムリム,256.0,2025-12-04 11:59:31
4167,ココペリ,312.0,2025-12-04 11:59:31
4385,メルカリ,2887.0,2025-12-04 11:59:32
4478,フリー,3000.0,2025-12-04 11:59:32
3903,gumi,380.0,2025-12-04 11:59:33
3911,Aiming,225.0,2025-12-04 11:59:33
3697,SHIFT,960.5,2025-12-04 11:59:34
3624,アクセルマーク,89.0,2025-12-04 11:59:34
7779,サイバーダイン,198.0,2025-12-04 11:59:34
3853,アステリア,1097.0,2025-12-04 11:59:35
3936,グローバルウェイ,133.0,2025-12-04 11:59:35
7359,東京通信,305.0,2025-12-04 11:59:36
4880,セルソース,483.0,2025-12-04 11:59:36
7138,TORICO,151.0,2025-12-04 11:59:37
5250,プライム・ストラテジー,1511.0,2025-12-04 11:59:37
7711,助川電気工業,6990.0,2025-12-04 11:59:37
4424,Amazia,354.0,2025-12-04 11:59:38
6731,ピクセラ,41.0,2025-12-04 11:59:38
7806,MTG,4650.0,2025-12-04 11:59:39
4234,サンエー化研,873.0,2025-12-04 11:59:39
4570,免疫生物研究所,1841.0,2025-12-04 11:59:39
4720,城南進学研究社,274.0,2025-12-04 11:59:40
4446,リンクユーグループ,1207.0,2025-12-04 11:59:40
