銘柄コード,銘柄名,株価,取得時間(JST)
9983,ファーストリテイリング,56460.0,2025-12-01 10:51:00
8035,東京エレクトロン,31770.0,2025-12-01 10:51:00
6857,アドバンテスト,19560.0,2025-12-01 10:51:01
6920,レーザーテック,27760.0,2025-12-01 10:51:02
9984,ソフトバンクグループ,16430.0,2025-12-01 10:51:02
6861,キーエンス,52880.0,2025-12-01 10:51:02
7735,SCREENホールディングス,12890.0,2025-12-01 10:51:03
6367,ダイキン工業,20040.0,2025-12-01 10:51:04
7974,任天堂,13190.0,2025-12-01 10:51:04
6954,ファナック,5002.0,2025-12-01 10:51:05
6501,日立製作所,4863.0,2025-12-01 10:51:05
6723,ルネサスエレクトロニクス,1802.0,2025-12-01 10:51:05
7751,キヤノン,4572.0,2025-12-01 10:51:06
6976,太陽誘電,3310.0,2025-12-01 10:51:06
7203,トヨタ自動車,3098.0,2025-12-01 10:51:07
8031,三井物産,4085.0,2025-12-01 10:51:08
8058,三菱商事,3658.0,2025-12-01 10:51:08
8306,三菱UFJフィナンシャル・グループ,2479.5,2025-12-01 10:51:09
8316,三井住友フィナンシャルグループ,4802.0,2025-12-01 10:51:09
8411,みずほフィナンシャルグループ,5546.0,2025-12-01 10:51:10
8591,オリックス,4196.0,2025-12-01 10:51:10
9101,日本郵船,4914.0,2025-12-01 10:51:11
9104,商船三井,4409.0,2025-12-01 10:51:12
9107,川崎汽船,2075.5,2025-12-01 10:51:12
4063,信越化学工業,4685.0,2025-12-01 10:51:13
4502,武田薬品工業,4502.0,2025-12-01 10:51:13
6762,TDK,2524.0,2025-12-01 10:51:14
2914,日本たばこ産業,5877.0,2025-12-01 10:51:14
7201,日産自動車,377.20001220703125,2025-12-01 10:51:15
7267,ホンダ,1548.0,2025-12-01 10:51:16
8105,Bitcoin Japan,394.0,2025-12-01 10:51:16
5016,JX金属,1657.5,2025-12-01 10:51:17
3656,KLab,241.0,2025-12-01 10:51:17
4565,そーせいグループ,867.0,2025-12-01 10:51:18
4582,シンバイオ製薬,105.0,2025-12-01 10:51:18
4592,サンバイオ,2097.0,2025-12-01 10:51:18
4477,BASE,324.0,2025-12-01 10:51:19
4599,ステムリム,274.0,2025-12-01 10:51:19
4167,ココペリ,313.0,2025-12-01 10:51:20
4385,メルカリ,2622.0,2025-12-01 10:51:20
4478,フリー,3080.0,2025-12-01 10:51:21
3903,gumi,410.0,2025-12-01 10:51:21
3911,Aiming,241.0,2025-12-01 10:51:21
3697,SHIFT,964.5,2025-12-01 10:51:22
3624,アクセルマーク,90.0,2025-12-01 10:51:22
7779,サイバーダイン,167.0,2025-12-01 10:51:23
3853,アステリア,1096.0,2025-12-01 10:51:23
3936,グローバルウェイ,140.0,2025-12-01 10:51:24
7359,東京通信,320.0,2025-12-01 10:51:24
4880,セルソース,513.0,2025-12-01 10:51:24
7138,TORICO,166.0,2025-12-01 10:51:25
5250,プライム・ストラテジー,1516.0,2025-12-01 10:51:25
7711,助川電気工業,7150.0,2025-12-01 10:51:26
4424,Amazia,372.0,2025-12-01 10:51:26
6731,ピクセラ,41.0,2025-12-01 10:51:27
7806,MTG,4340.0,2025-12-01 10:51:27
4234,サンエー化研,835.0,2025-12-01 10:51:28
4570,免疫生物研究所,3120.0,2025-12-01 10:51:28
4720,城南進学研究社,293.0,2025-12-01 10:51:28
4446,リンクユーグループ,1334.0,2025-12-01 10:51:29
